official_scenic_id,scenic_name,theme_name_cn,is_satisfaction_topic,theme_review_n,theme_issue_n,theme_high_rating_issue_n,theme_negative_n,theme_avg_sentiment_score,theme_avg_topic_prob,sample_n,priority_score,priority_rank,theme_review_share_total,theme_issue_share_total,theme_high_rating_issue_share_total,theme_negative_share_total,theme_issue_rate_within_theme,theme_negative_rate_within_theme,theme_problem_strength,importance,scenic_gap,scenic_performance,importance_cut,gap_cut,quadrant,scenic_priority_index,scenic_priority_rank
BJ20_05,恭王府,票务预约与入园体验,0,66,15,12,18,0.5629314700781769,0.6286381675992003,300,0.4502983599142941,10,0.22,0.05,0.04,0.06,0.22727272727272727,0.2727272727272727,0.05,1.0,1.0,0.0,0.3353494338079965,0.4102564102564103,高重要性高缺口 = 优先改进,1.0,1
BJ20_05,恭王府,交通与开放空间体验,0,23,2,2,0,0.9735181362352879,0.5537194308126746,300,0.4502983599142941,10,0.07666666666666666,0.006666666666666667,0.006666666666666667,0.0,0.08695652173913043,0.0,0.006666666666666667,0.006048301423989402,0.0,1.0,0.3353494338079965,0.4102564102564103,低重要性低缺口 = 观察即可,0.0,2
BJ20_05,恭王府,现场服务与导览体验,0,123,5,4,6,0.877118928982855,0.7202447390245708,300,0.4502983599142941,10,0.41,0.016666666666666666,0.013333333333333334,0.02,0.04065040650406504,0.04878048780487805,0.016666666666666666,0.0,0.23076923076923073,0.7692307692307693,0.3353494338079965,0.4102564102564103,低重要性低缺口 = 观察即可,0.0,3
