official_scenic_id,scenic_name,theme_name_cn,is_satisfaction_topic,theme_review_n,theme_issue_n,theme_high_rating_issue_n,theme_negative_n,theme_avg_sentiment_score,theme_avg_topic_prob,sample_n,priority_score,priority_rank,theme_review_share_total,theme_issue_share_total,theme_high_rating_issue_share_total,theme_negative_share_total,theme_issue_rate_within_theme,theme_negative_rate_within_theme,theme_problem_strength,importance,scenic_gap,scenic_performance,importance_cut,gap_cut,quadrant,scenic_priority_index,scenic_priority_rank
BJ20_06,明十三陵,票务预约与入园体验,0,169,41,23,66,0.5035957376942516,0.6458945900345764,300,0.5624100961997208,7,0.5633333333333334,0.13666666666666666,0.07666666666666666,0.22,0.24260355029585798,0.3905325443786982,0.13666666666666666,1.0,1.0,0.0,0.3353494338079965,0.358974358974359,高重要性高缺口 = 优先改进,1.0,1
BJ20_06,明十三陵,交通与开放空间体验,0,16,2,1,5,0.6155886168992237,0.593374320714539,300,0.5624100961997208,7,0.05333333333333334,0.006666666666666667,0.0033333333333333335,0.016666666666666666,0.125,0.3125,0.006666666666666667,0.006048301423989402,0.0,1.0,0.3353494338079965,0.358974358974359,低重要性低缺口 = 观察即可,0.0,2
BJ20_06,明十三陵,现场服务与导览体验,0,33,5,4,5,0.6648599097060202,0.5950294682264959,300,0.5624100961997208,7,0.11,0.016666666666666666,0.013333333333333334,0.016666666666666666,0.15151515151515152,0.15151515151515152,0.016666666666666666,0.0,0.07692307692307691,0.9230769230769231,0.3353494338079965,0.358974358974359,低重要性低缺口 = 观察即可,0.0,3
