official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json
BJ20_06,明十三陵,皇家文化类,node_11601402439,node,11601402439,十三陵镇政府,transport,transport,40.2706293,116.2190586,1304.1,"{""bus"": ""yes"", ""name"": ""十三陵镇政府"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402440,node,11601402440,十三陵镇政府,bus,transport,40.2705731,116.2190634,1297.84,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""十三陵镇政府"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402441,node,11601402441,十三陵镇政府,transport,transport,40.2705998,116.2181959,1308.14,"{""bus"": ""yes"", ""name"": ""十三陵镇政府"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402442,node,11601402442,十三陵镇政府,bus,transport,40.2706453,116.2181893,1313.23,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""十三陵镇政府"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402443,node,11601402443,胡庄路口西,transport,transport,40.2693495,116.2248525,1224.87,"{""bus"": ""yes"", ""name"": ""胡庄路口西"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402444,node,11601402444,胡庄路口西,bus,transport,40.2692816,116.2248195,1216.82,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""胡庄路口西"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402445,node,11601402445,胡庄路口西,transport,transport,40.2692918,116.2249983,1222.9,"{""bus"": ""yes"", ""name"": ""胡庄路口西"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402446,node,11601402446,胡庄路口西,bus,transport,40.2693218,116.2250218,1226.72,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""胡庄路口西"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402447,node,11601402447,长陵园村北,transport,transport,40.2632272,116.2332407,1208.17,"{""bus"": ""yes"", ""name"": ""长陵园村北"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402448,node,11601402448,长陵园村北,bus,transport,40.2632062,116.2332049,1204.45,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""长陵园村北"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402449,node,11601402449,长陵园村北,transport,transport,40.2629525,116.233474,1214.81,"{""bus"": ""yes"", ""name"": ""长陵园村北"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402450,node,11601402450,长陵园村北,bus,transport,40.2629627,116.2335193,1218.8,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""长陵园村北"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402451,node,11601402451,长陵园,transport,transport,40.2579628,116.2335891,1144.42,"{""bus"": ""yes"", ""name"": ""长陵园"", ""public_transport"": ""stop_position""}"
BJ20_06,明十三陵,皇家文化类,node_11601402456,node,11601402456,长陵园,bus,transport,40.2579637,116.2335535,1141.4,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""长陵园"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402457,node,11601402457,南新村北口,bus,transport,40.251567,116.2350943,1508.71,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""南新村北口"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_11601402461,node,11601402461,南新村北口,bus,transport,40.2518844,116.2352036,1497.74,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""南新村北口"", ""public_transport"": ""platform""}"
BJ20_06,明十三陵,皇家文化类,node_13143785201,node,13143785201,Sacred Way exit,nearby_attractions,nearby_attractions,40.2645043,116.2242216,708.95,"{""name"": ""Sacred Way exit"", ""tourism"": ""attraction""}"
BJ20_06,明十三陵,皇家文化类,way_454749377,way,454749377,厕所,public_service,public_service,40.2557347,116.2189843,369.26,"{""amenity"": ""toilets"", ""building"": ""yes"", ""name"": ""厕所""}"
BJ20_06,明十三陵,皇家文化类,way_454749387,way,454749387,,parking,parking,40.2527199,116.2152971,804.69,"{""amenity"": ""parking""}"
BJ20_06,明十三陵,皇家文化类,way_945409960,way,945409960,,parking,parking,40.2488515,116.2382401,1899.95,"{""amenity"": ""parking""}"
BJ20_06,明十三陵,皇家文化类,way_1051740810,way,1051740810,明十三陵神路北门停车场,parking,parking,40.2643041,116.2254825,748.78,"{""access"": ""no"", ""amenity"": ""parking"", ""bus"": ""yes"", ""name"": ""明十三陵神路北门停车场""}"
BJ20_06,明十三陵,皇家文化类,way_1301800939,way,1301800939,天润通樱桃园,nearby_attractions,nearby_attractions,40.2521757,116.2186744,761.75,"{""landuse"": ""orchard"", ""name"": ""天润通樱桃园"", ""tourism"": ""attraction""}"
BJ20_06,明十三陵,皇家文化类,way_1301800941,way,1301800941,天润通苹果园,nearby_attractions,nearby_attractions,40.2545709,116.2198436,485.63,"{""landuse"": ""orchard"", ""name"": ""天润通苹果园"", ""tourism"": ""attraction""}"
