official_scenic_id,scenic_name,theme_name_cn,is_satisfaction_topic,theme_review_n,theme_issue_n,theme_high_rating_issue_n,theme_negative_n,theme_avg_sentiment_score,theme_avg_topic_prob,sample_n,priority_score,priority_rank,theme_review_share_total,theme_issue_share_total,theme_high_rating_issue_share_total,theme_negative_share_total,theme_issue_rate_within_theme,theme_negative_rate_within_theme,theme_problem_strength,importance,scenic_gap,scenic_performance,importance_cut,gap_cut,quadrant,scenic_priority_index,scenic_priority_rank
BJ20_19,国家游泳中心,票务预约与入园体验,0,56,24,7,35,0.2447873539029238,0.6235547623590934,300,0.42109400294626337,11,0.18666666666666668,0.08,0.023333333333333334,0.11666666666666667,0.42857142857142855,0.625,0.08,1.0,1.0,0.0,0.3353494338079965,0.3913043478260869,高重要性高缺口 = 优先改进,1.0,1
BJ20_19,国家游泳中心,交通与开放空间体验,0,108,5,2,11,0.8400040387904387,0.7111179277557083,300,0.42109400294626337,11,0.36,0.016666666666666666,0.006666666666666667,0.03666666666666667,0.046296296296296294,0.10185185185185185,0.016666666666666666,0.006048301423989402,0.17391304347826084,0.8260869565217391,0.3353494338079965,0.3913043478260869,低重要性低缺口 = 观察即可,0.0010518785085198957,2
BJ20_19,国家游泳中心,现场服务与导览体验,0,7,1,0,1,0.8241861727631431,0.6253972003887373,300,0.42109400294626337,11,0.023333333333333334,0.0033333333333333335,0.0,0.0033333333333333335,0.14285714285714285,0.14285714285714285,0.0033333333333333335,0.0,0.0,1.0,0.3353494338079965,0.3913043478260869,低重要性低缺口 = 观察即可,0.0,3
