official_scenic_id,scenic_name,theme_name_cn,is_satisfaction_topic,theme_review_n,theme_issue_n,theme_negative_n,sample_n,importance,issue_rate,negative_rate,dissatisfaction_index,performance,priority_index,importance_cut,performance_cut,quadrant,scenic_priority_rank
BJ20_14,北京天文馆,票务预约与入园体验,0,44,29,38,265,0.1660377358490566,0.6590909090909091,0.8636363636363636,0.7613636363636364,0.23863636363636365,0.12641509433962264,0.2993710691823899,0.6589105339105338,低重要性低表现 = 次级改进,1
BJ20_14,北京天文馆,现场服务与导览体验,0,182,28,37,265,0.6867924528301886,0.15384615384615385,0.2032967032967033,0.17857142857142858,0.8214285714285714,0.12264150943396226,0.2993710691823899,0.6589105339105338,高重要性高表现 = 继续保持,2
BJ20_14,北京天文馆,交通与开放空间体验,0,12,1,1,265,0.045283018867924525,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.003773584905660377,0.2993710691823899,0.6589105339105338,低重要性高表现 = 低优先级观察,3
