official_scenic_id,scenic_name,theme_name_cn,is_satisfaction_topic,theme_review_n,theme_issue_n,theme_high_rating_issue_n,theme_negative_n,theme_avg_sentiment_score,theme_avg_topic_prob,sample_n,priority_score,priority_rank,theme_review_share_total,theme_issue_share_total,theme_high_rating_issue_share_total,theme_negative_share_total,theme_issue_rate_within_theme,theme_negative_rate_within_theme,theme_problem_strength,importance,scenic_gap,scenic_performance,importance_cut,gap_cut,quadrant,scenic_priority_index,scenic_priority_rank
BJ20_15,中国科学技术馆,票务预约与入园体验,0,40,22,5,27,0.2602756107608938,0.5579180355140206,300,0.5904719404943588,5,0.13333333333333333,0.07333333333333333,0.016666666666666666,0.09,0.55,0.675,0.07333333333333333,1.0,0.8333333333333333,0.16666666666666674,0.3353494338079965,0.611111111111111,高重要性高缺口 = 优先改进,0.8333333333333333,1
BJ20_15,中国科学技术馆,交通与开放空间体验,0,10,2,0,2,0.7276081780172448,0.6446015787388808,300,0.5904719404943588,5,0.03333333333333333,0.006666666666666667,0.0,0.006666666666666667,0.2,0.2,0.006666666666666667,0.006048301423989402,0.0,1.0,0.3353494338079965,0.611111111111111,低重要性低缺口 = 观察即可,0.0,2
BJ20_15,中国科学技术馆,现场服务与导览体验,0,193,26,11,37,0.7006776955835586,0.7553973840823955,300,0.5904719404943588,5,0.6433333333333333,0.08666666666666667,0.03666666666666667,0.12333333333333334,0.13471502590673576,0.19170984455958548,0.08666666666666667,0.0,1.0,0.0,0.3353494338079965,0.611111111111111,低重要性高缺口 = 次级改进,0.0,3
