official_scenic_id,scenic_name,theme_name_cn,is_satisfaction_topic,theme_review_n,theme_issue_n,theme_negative_n,sample_n,importance,issue_rate,negative_rate,dissatisfaction_index,performance,priority_index,importance_cut,performance_cut,quadrant,scenic_priority_rank
BJ20_01,故宫博物院,票务预约与入园体验,0,51,11,22,286,0.17832167832167833,0.21568627450980393,0.43137254901960786,0.3235294117647059,0.6764705882352942,0.0576923076923077,0.30652680652680653,0.8801376319758673,低重要性低表现 = 次级改进,1
BJ20_01,故宫博物院,现场服务与导览体验,0,208,6,9,286,0.7272727272727273,0.028846153846153848,0.04326923076923077,0.036057692307692304,0.9639423076923077,0.02622377622377622,0.30652680652680653,0.8801376319758673,高重要性高表现 = 继续保持,2
BJ20_01,故宫博物院,交通与开放空间体验,0,4,0,0,286,0.013986013986013986,0.0,0.0,0.0,1.0,0.0,0.30652680652680653,0.8801376319758673,低重要性高表现 = 低优先级观察,3
