cluster_id,priority_score,issue_review_rate_hybrid,issue_divergence_rate,high_rating_with_issue_rate,negative_sentiment_rate,avg_sentiment_index,theme_issue_share__交通与开放空间体验,theme_issue_share__现场服务与导览体验,theme_issue_share__票务预约与入园体验,cluster_name
1,0.28027689135329487,0.09939393939393938,0.06363636363636364,0.06752082499675297,0.13363636363636364,0.7949999999999999,0.0024242424242424242,0.00787878787878788,0.046363636363636364,结构性优化型
0,0.6247256862534956,0.20888888888888887,0.11185185185185184,0.1270738898891828,0.3037037037037037,0.587962962962963,0.006666666666666667,0.025555555555555557,0.10185185185185185,高压力治理型
